V1,V2,V3
t,1938,1443
t,1939,855
t,1939,1066
l,1939,1674
o,1940,1371
l,1940,1647
f,1941,371
l,1941,457
t,1941,1052
l,1941,1266
l,1941,1518
t,1941,1987
l,1942,438
t,1942,816
o,1942,1332
l,1942,1569
t,1943,192
f,1943,1204
l,1944,110
f,1944,671
t,1944,1346
f,1945,1101
l,1945,1406
l,1946,1544
t,1947,39
t,1947,635
l,1947,1623
t,1948,13
l,1948,653
t,1948,728
o,1948,1864
l,1949,159
l,1949,500
t,1949,536
t,1949,604
f,1949,937
t,1949,1121
l,1949,1916
t,1950,744
f,1950,1029
l,1950,1239
l,1950,1508
t,1950,1798
t,1951,233
f,1951,317
l,1951,341
l,1951,421
l,1951,1671
l,1951,1730
l,1952,129
l,1952,1583
l,1952,1688
l,1952,1754
l,1953,1418
t,1954,579
t,1954,615
t,1954,987
t,1954,1468
l,1954,1712
l,1954,1930
t,1955,68
t,1955,843
o,1955,1144
l,1955,1654
l,1956,1222
l,1957,883
l,1957,1602
l,1958,4
t,1958,370
t,1958,1168
l,1958,1634
o,1958,1999
l,1959,463
l,1959,1957
t,1960,298
l,1960,519
l,1960,1332
l,1960,1572
t,1961,205
l,1961,1555
t,1962,284
t,1962,1060
l,1962,1395
l,1963,419
l,1963,505
l,1963,663
t,1963,1432
l,1964,103
l,1964,601
l,1964,1676
o,1964,1896
t,1965,315
l,1965,445
t,1965,826
l,1965,1514
t,1966,345
l,1966,1719
t,1966,1778
l,1966,1972
l,1967,487
t,1967,1253
l,1967,1528
l,1967,1661
l,1967,1701
f,1967,1820
l,1968,131
l,1968,1500
o,1968,1736
l,1969,165
t,1969,923
l,1969,1927
l,1970,588
t,1970,1044
t,1970,1087
l,1970,1214
l,1970,1273
t,1971,232
l,1971,1357
t,1971,1612
f,1971,1875
l,1972,955
t,1973,32
l,1973,618
t,1973,703
l,1973,904
t,1973,1299
l,1973,1593
t,1974,184
l,1974,431
t,1974,547
l,1974,1641
l,1975,474
l,1975,1420
l,1976,416
l,1976,523
t,1977,748
l,1977,974
l,1977,1915
f,1978,139
t,1978,326
t,1978,354
l,1978,1685
l,1978,1940
f,1979,54
f,1979,1018
f,1979,1150
l,1979,1393
t,1980,378
t,1980,767
f,1980,840
t,1981,674
t,1981,1328
f,1982,84
l,1982,108
t,1982,395
t,1982,1472
l,1982,1518
t,1982,1572
t,1984,1551
t,1984,1727
l,1984,1745
f,1984,1892
o,1985,866
f,1985,1119
l,1986,494
f,1986,1204
l,1986,1904
l,1987,18
t,1987,1428
l,1988,433
t,1988,733
l,1988,905
o,1988,1042
l,1988,1692
l,1989,221
t,1989,792
t,1989,1099
t,1989,1451
t,1990,666
t,1990,947
t,1990,1776
t,1991,311
t,1991,620
l,1993,1643
o,1993,1831
t,1994,368
f,1994,1179
t,1995,168
l,1995,481
t,1995,1583
l,1996,406
t,1996,642
f,1996,1159
t,1997,1295
t,1998,518
t,1998,1499
t,1998,1606
t,1998,1671
f,1999,2
l,1999,32
t,1999,151
t,1999,189
t,1999,252
t,1999,324
t,1999,420
t,1999,588
t,1999,771
l,1999,861
l,1999,881
t,1999,1009
o,1999,1050
t,1999,1069
t,1999,1083
t,1999,1106
o,1999,1215
f,1999,1260
t,1999,1344
t,1999,1415
t,1999,1619
t,1999,1657
l,1999,1712
f,1999,1858
f,1999,1920
